id,source_type,source_code,hospital_code,hospital_name,state,category,service_name,original_service_name,charge_type,citizenship,patient_class,patient_type,ward_class,room_type,price_rm,price_unit,original_price_text,notes,source_name,source_url,source_updated_at,scraped_at
hpsf-a48996567b10c6c4,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Medicine,Medicine,ward admission deposit,Malaysian,citizen,,Class 1,,1050.0,deposit,"RM 1,050",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-0c34699c8a02d9ba,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Medicine,Medicine,ward admission deposit,Malaysian,citizen,,Class 2,,200.0,deposit,RM 200,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-97090e4e0d04e482,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Medicine,Medicine,ward admission deposit,Malaysian,citizen,,Class 3,,20.0,deposit,RM 20,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-8ff97e520c76e065,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Medicine,Medicine,ward admission deposit,Non-Malaysian,foreigner,,Class 1,,7000.0,deposit,"RM 7,000",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-a989fe07807c7705,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Medicine,Medicine,ward admission deposit,Non-Malaysian,foreigner,,Class 2,,3000.0,deposit,"RM 3,000",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-77ebdd7bb0f34fc2,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Medicine,Medicine,ward admission deposit,Non-Malaysian,foreigner,,Class 3,,1400.0,deposit,"RM 1,400",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-0ff9b49efe7d9889,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Surgery,Surgery,ward admission deposit,Malaysian,citizen,,Class 1,,1650.0,deposit,"RM 1,650",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-15fc417004316184,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Surgery,Surgery,ward admission deposit,Malaysian,citizen,,Class 2,,400.0,deposit,RM 400,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-d9d5dae7fe9afaba,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Surgery,Surgery,ward admission deposit,Malaysian,citizen,,Class 3,,30.0,deposit,RM 30,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-a54bb044e4cab91b,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Surgery,Surgery,ward admission deposit,Non-Malaysian,foreigner,,Class 1,,11000.0,deposit,"RM 11,000",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-f15e386e54532462,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Surgery,Surgery,ward admission deposit,Non-Malaysian,foreigner,,Class 2,,5000.0,deposit,"RM 5,000",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-813cd3e4a6eb9035,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Surgery,Surgery,ward admission deposit,Non-Malaysian,foreigner,,Class 3,,2800.0,deposit,"RM 2,800",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-7c48c7a18cc6aeac,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Obstetrics / Gynaecology,Obstetrics / Gynaecology,ward admission deposit,Malaysian,citizen,,Class 1,,800.0,deposit,RM 800,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-309a1c9ff0c87e0c,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Obstetrics / Gynaecology,Obstetrics / Gynaecology,ward admission deposit,Malaysian,citizen,,Class 2,,350.0,deposit,RM 350,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-c54eeab38e5f4319,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Obstetrics / Gynaecology,Obstetrics / Gynaecology,ward admission deposit,Malaysian,citizen,,Class 3,,15.0,deposit,RM 15,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-59fb2b1222dbed51,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Obstetrics / Gynaecology,Obstetrics / Gynaecology,ward admission deposit,Non-Malaysian,foreigner,,Class 1,,7000.0,deposit,"RM 7,000",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-686315d55f2084f3,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Obstetrics / Gynaecology,Obstetrics / Gynaecology,ward admission deposit,Non-Malaysian,foreigner,,Class 2,,5000.0,deposit,"RM 5,000",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-870e54f102653fe4,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Deposit,Obstetrics / Gynaecology,Obstetrics / Gynaecology,ward admission deposit,Non-Malaysian,foreigner,,Class 3,,2800.0,deposit,"RM 2,800",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-1e3ee3f6c73f373a,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Outpatient,Emergency registration,Emergency registration,registration fee,Malaysian,citizen,,,,1.0,,RM 1,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-c4fa5991887fd700,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Outpatient,Emergency registration,Emergency registration,registration fee,Non-Malaysian (eligible public category),resident,,,,1.0,,RM 1,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-7b6077e5e42b1cdd,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Outpatient,Emergency registration,Emergency registration,registration fee,Non-Malaysian,foreigner,,,,100.0,,RM 100,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-5f35e88702a5a5e2,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Outpatient,Specialist registration,Specialist registration,registration fee,Malaysian,citizen,,,,5.0,,RM 5,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-342451d581f7deb7,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Outpatient,Specialist registration,Specialist registration,registration fee,Non-Malaysian (eligible public category),resident,,,,5.0,,RM 5,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-a33b522c9dc3c8bd,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Outpatient,Specialist registration,Specialist registration,registration fee,Non-Malaysian,foreigner,,,,120.0,,RM 120,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-70c55eb996c23f97,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Specialist Clinic,Government referral - first visit,Government referral - first visit,specialist clinic consultation,Malaysian,citizen,,,,0.0,per visit,Free,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-1141162d4e1148c6,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Specialist Clinic,Government referral - follow-up,Government referral - follow-up,specialist clinic consultation,Malaysian,citizen,,,,5.0,per visit,RM 5,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-9a2b4def6b489bdd,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Specialist Clinic,Private referral - first visit,Private referral - first visit,specialist clinic consultation,Malaysian,citizen,,,,30.0,per visit,RM 30,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-3f0830eda8a5f7e4,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Specialist Clinic,Private referral - follow-up,Private referral - follow-up,specialist clinic consultation,Malaysian,citizen,,,,5.0,per visit,RM 5,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-e70d9d5629e47011,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Specialist Clinic,Post-discharge follow-up,Post-discharge follow-up,specialist clinic consultation,Malaysian,citizen,,,,5.0,per visit,RM 5,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-ab3f5405559a9784,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 1 - one-bedded room,Class 1 - one-bedded room,ward charge,Malaysian,citizen,,Class 1,Class 1 - one-bedded room,120.0,per day,RM 120,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-3040b116c2a33b3d,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 1 - one-bedded room,Class 1 - one-bedded room,ward charge,Non-Malaysian,foreigner,,Class 1,Class 1 - one-bedded room,320.0,per day,RM 320,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-73579c8325977b0e,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 1 - two-bedded room,Class 1 - two-bedded room,ward charge,Malaysian,citizen,,Class 1,Class 1 - two-bedded room,90.0,per day,RM 90,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-08a0812739872bdc,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 1 - two-bedded room,Class 1 - two-bedded room,ward charge,Non-Malaysian,foreigner,,Class 1,Class 1 - two-bedded room,240.0,per day,RM 240,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-31fea351385a17e2,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 1 - four-bedded room,Class 1 - four-bedded room,ward charge,Malaysian,citizen,,Class 1,Class 1 - four-bedded room,60.0,per day,RM 60,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-96581f8077f96435,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 1 - four-bedded room,Class 1 - four-bedded room,ward charge,Non-Malaysian,foreigner,,Class 1,Class 1 - four-bedded room,200.0,per day,RM 200,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-6d11c1cb21bb505e,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 2,Class 2,ward charge,Malaysian,citizen,,Class 2,Class 2,40.0,per day,RM 40,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-f4fccdccf6fb947f,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 2,Class 2,ward charge,Non-Malaysian,foreigner,,Class 2,Class 2,180.0,per day,RM 180,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-3d87534b0734c364,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 3,Class 3,ward charge,Malaysian,citizen,,Class 3,Class 3,3.0,per day,RM 3,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-47df68a7e49421b3,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Ward Charges,Class 3,Class 3,ward charge,Non-Malaysian,foreigner,,Class 3,Class 3,160.0,per day,RM 160,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-5fd377f140a20e99,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Inpatient Treatment,Class 1 daily treatment,Class 1 daily treatment,inpatient treatment charge,Malaysian,citizen,,Class 1,,15.0,per day,RM 15,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-1a9681c5630f8494,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Inpatient Treatment,Class 1 daily treatment,Class 1 daily treatment,inpatient treatment charge,Non-Malaysian,foreigner,,Class 1,,100.0,per day,RM 100,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-13ae91135208d33e,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Inpatient Treatment,Class 2 daily treatment,Class 2 daily treatment,inpatient treatment charge,Malaysian,citizen,,Class 2,,5.0,per day,RM 5,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-d571aa23c9cb4f5c,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Inpatient Treatment,Class 2 daily treatment,Class 2 daily treatment,inpatient treatment charge,Non-Malaysian,foreigner,,Class 2,,100.0,per day,RM 100,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-ac72a813f78e8f1a,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Inpatient Treatment,Class 3 daily treatment,Class 3 daily treatment,inpatient treatment charge,Malaysian,citizen,,Class 3,,0.0,per day,Free,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-eee25dec9ba6410f,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Inpatient Treatment,Class 3 daily treatment,Class 3 daily treatment,inpatient treatment charge,Non-Malaysian,foreigner,,Class 3,,100.0,per day,RM 100,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-c73e49030d4ece48,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Other Published Charges,Delivery room,Delivery room,facility charge,Non-Malaysian,foreigner,,,,300.0,per day,RM 300,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-3e57bcd13ed05c77,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Other Published Charges,Intensive Care Unit (ICU),Intensive Care Unit (ICU),facility charge,Non-Malaysian,foreigner,,,,360.0,per day,RM 360,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-403ba98dfe8d3372,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Other Published Charges,Neonatal Intensive Care Unit (NICU),Neonatal Intensive Care Unit (NICU),facility charge,Non-Malaysian,foreigner,,,,300.0,per day,RM 300,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-ac59d423f4eb727c,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Other Published Charges,Incubator nursery,Incubator nursery,facility charge,Non-Malaysian,foreigner,,,,170.0,per day,RM 170,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-24a897bec39d82dc,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Other Published Charges,Special nursery,Special nursery,facility charge,Non-Malaysian,foreigner,,,,140.0,per day,RM 140,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-c2a43a9e05b95d7b,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Other Published Charges,Normal nursery,Normal nursery,facility charge,Non-Malaysian,foreigner,,,,60.0,per day,RM 60,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-76da9220acc787a2,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Normal delivery,Normal delivery,delivery charge,Malaysian,citizen,,Class 1,,450.0,,RM 450,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-854cf25c36428cef,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Normal delivery,Normal delivery,delivery charge,Malaysian,citizen,,Class 2,,150.0,,RM 150,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-22984b424a1a527f,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Normal delivery,Normal delivery,delivery charge,Malaysian,citizen,,Class 3,,10.0,,RM 10,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-9e188a94e85e572a,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Normal delivery,Normal delivery,delivery charge,Non-Malaysian,foreigner,,,,2593.0,,"RM 2,593",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-b2cff0a35eb37450,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Caesarean delivery,Caesarean delivery,delivery charge,Malaysian,citizen,,Class 1,,1200.0,,"RM 1,200",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-ef4f6854e6419505,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Caesarean delivery,Caesarean delivery,delivery charge,Malaysian,citizen,,Class 2,,400.0,,RM 400,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-c4ad24148b169b61,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Caesarean delivery,Caesarean delivery,delivery charge,Malaysian,citizen,,Class 3,,100.0,,RM 100,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-b323fafd0fdf48dd,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Caesarean delivery,Caesarean delivery,delivery charge,Non-Malaysian,foreigner,,,,3021.0,,"RM 3,021",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-e885c172785697fc,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Forceps / vacuum delivery,Forceps / vacuum delivery,delivery charge,Malaysian,citizen,,Class 1,,600.0,,RM 600,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-13a9842e5d674e2a,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Forceps / vacuum delivery,Forceps / vacuum delivery,delivery charge,Malaysian,citizen,,Class 2,,200.0,,RM 200,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-86f485a9e0eb571e,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Forceps / vacuum delivery,Forceps / vacuum delivery,delivery charge,Malaysian,citizen,,Class 3,,50.0,,RM 50,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-0efde72694621e9c,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Forceps / vacuum delivery,Forceps / vacuum delivery,delivery charge,Non-Malaysian,foreigner,,,,2593.0,,"RM 2,593",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-278f07ec57ef4859,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Breech delivery,Breech delivery,delivery charge,Malaysian,citizen,,Class 1,,600.0,,RM 600,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-ed9fbc3b11ea25a5,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Breech delivery,Breech delivery,delivery charge,Malaysian,citizen,,Class 2,,200.0,,RM 200,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-4d8d891e82bba139,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Breech delivery,Breech delivery,delivery charge,Malaysian,citizen,,Class 3,,50.0,,RM 50,,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
hpsf-601ff68c31a90b3f,hospital,HPSF,HPSF,"Hospital Pakar Sultanah Fatimah, Muar",Johor,Delivery / Maternity,Breech delivery,Breech delivery,delivery charge,Non-Malaysian,foreigner,,,,2593.0,,"RM 2,593",,Hospital Pakar Sultanah Fatimah Official Website,https://jknjohor.moh.gov.my/hpsf/caj-bayaran/,2024-04-17,2026-08-25T14:22:02.393864+00:00
